date,time,input_text
2025-05-18,02:57:00,date:2025-05-18 time:02:57:00 bpm:79 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,02:58:00,date:2025-05-18 time:02:58:00 bpm:80 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,02:59:00,date:2025-05-18 time:02:59:00 bpm:88 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:00:00,date:2025-05-18 time:03:00:00 bpm:97 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:01:00,date:2025-05-18 time:03:01:00 bpm:100 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:02:00,date:2025-05-18 time:03:02:00 bpm:101 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:03:00,date:2025-05-18 time:03:03:00 bpm:101 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:04:00,date:2025-05-18 time:03:04:00 bpm:85 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:05:00,date:2025-05-18 time:03:05:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:06:00,date:2025-05-18 time:03:06:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:07:00,date:2025-05-18 time:03:07:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:08:00,date:2025-05-18 time:03:08:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:09:00,date:2025-05-18 time:03:09:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:10:00,date:2025-05-18 time:03:10:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:11:00,date:2025-05-18 time:03:11:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:12:00,date:2025-05-18 time:03:12:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:13:00,date:2025-05-18 time:03:13:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:14:00,date:2025-05-18 time:03:14:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:15:00,date:2025-05-18 time:03:15:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:16:00,date:2025-05-18 time:03:16:00 bpm:76 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:17:00,date:2025-05-18 time:03:17:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:18:00,date:2025-05-18 time:03:18:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:19:00,date:2025-05-18 time:03:19:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:20:00,date:2025-05-18 time:03:20:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:21:00,date:2025-05-18 time:03:21:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:22:00,date:2025-05-18 time:03:22:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:23:00,date:2025-05-18 time:03:23:00 bpm:79 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:24:00,date:2025-05-18 time:03:24:00 bpm:80 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:25:00,date:2025-05-18 time:03:25:00 bpm:79 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:26:00,date:2025-05-18 time:03:26:00 bpm:79 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:27:00,date:2025-05-18 time:03:27:00 bpm:79 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:28:00,date:2025-05-18 time:03:28:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:29:00,date:2025-05-18 time:03:29:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:30:00,date:2025-05-18 time:03:30:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:31:00,date:2025-05-18 time:03:31:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:32:00,date:2025-05-18 time:03:32:00 bpm:80 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:33:00,date:2025-05-18 time:03:33:00 bpm:76 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:34:00,date:2025-05-18 time:03:34:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:35:00,date:2025-05-18 time:03:35:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:36:00,date:2025-05-18 time:03:36:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:37:00,date:2025-05-18 time:03:37:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:38:00,date:2025-05-18 time:03:38:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:39:00,date:2025-05-18 time:03:39:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:40:00,date:2025-05-18 time:03:40:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:41:00,date:2025-05-18 time:03:41:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:42:00,date:2025-05-18 time:03:42:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:43:00,date:2025-05-18 time:03:43:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:44:00,date:2025-05-18 time:03:44:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:45:00,date:2025-05-18 time:03:45:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:46:00,date:2025-05-18 time:03:46:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:47:00,date:2025-05-18 time:03:47:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:48:00,date:2025-05-18 time:03:48:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:49:00,date:2025-05-18 time:03:49:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:50:00,date:2025-05-18 time:03:50:00 bpm:79 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:51:00,date:2025-05-18 time:03:51:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:52:00,date:2025-05-18 time:03:52:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:53:00,date:2025-05-18 time:03:53:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:54:00,date:2025-05-18 time:03:54:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:55:00,date:2025-05-18 time:03:55:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:56:00,date:2025-05-18 time:03:56:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:57:00,date:2025-05-18 time:03:57:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:58:00,date:2025-05-18 time:03:58:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,03:59:00,date:2025-05-18 time:03:59:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:00:00,date:2025-05-18 time:04:00:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:01:00,date:2025-05-18 time:04:01:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:02:00,date:2025-05-18 time:04:02:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:03:00,date:2025-05-18 time:04:03:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:04:00,date:2025-05-18 time:04:04:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:05:00,date:2025-05-18 time:04:05:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:06:00,date:2025-05-18 time:04:06:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:07:00,date:2025-05-18 time:04:07:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:08:00,date:2025-05-18 time:04:08:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:09:00,date:2025-05-18 time:04:09:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:10:00,date:2025-05-18 time:04:10:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:11:00,date:2025-05-18 time:04:11:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:12:00,date:2025-05-18 time:04:12:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:13:00,date:2025-05-18 time:04:13:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:14:00,date:2025-05-18 time:04:14:00 bpm:70 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:15:00,date:2025-05-18 time:04:15:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:16:00,date:2025-05-18 time:04:16:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:17:00,date:2025-05-18 time:04:17:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:18:00,date:2025-05-18 time:04:18:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:19:00,date:2025-05-18 time:04:19:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:20:00,date:2025-05-18 time:04:20:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:21:00,date:2025-05-18 time:04:21:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:22:00,date:2025-05-18 time:04:22:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:23:00,date:2025-05-18 time:04:23:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:24:00,date:2025-05-18 time:04:24:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:25:00,date:2025-05-18 time:04:25:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:26:00,date:2025-05-18 time:04:26:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:27:00,date:2025-05-18 time:04:27:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:28:00,date:2025-05-18 time:04:28:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:29:00,date:2025-05-18 time:04:29:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:30:00,date:2025-05-18 time:04:30:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:31:00,date:2025-05-18 time:04:31:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:32:00,date:2025-05-18 time:04:32:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:33:00,date:2025-05-18 time:04:33:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:34:00,date:2025-05-18 time:04:34:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:35:00,date:2025-05-18 time:04:35:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:36:00,date:2025-05-18 time:04:36:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:37:00,date:2025-05-18 time:04:37:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:38:00,date:2025-05-18 time:04:38:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:39:00,date:2025-05-18 time:04:39:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:40:00,date:2025-05-18 time:04:40:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:41:00,date:2025-05-18 time:04:41:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:42:00,date:2025-05-18 time:04:42:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:43:00,date:2025-05-18 time:04:43:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:44:00,date:2025-05-18 time:04:44:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:45:00,date:2025-05-18 time:04:45:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:46:00,date:2025-05-18 time:04:46:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:47:00,date:2025-05-18 time:04:47:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:48:00,date:2025-05-18 time:04:48:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:49:00,date:2025-05-18 time:04:49:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:50:00,date:2025-05-18 time:04:50:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:51:00,date:2025-05-18 time:04:51:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:52:00,date:2025-05-18 time:04:52:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:53:00,date:2025-05-18 time:04:53:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:54:00,date:2025-05-18 time:04:54:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:55:00,date:2025-05-18 time:04:55:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:56:00,date:2025-05-18 time:04:56:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:57:00,date:2025-05-18 time:04:57:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:58:00,date:2025-05-18 time:04:58:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,04:59:00,date:2025-05-18 time:04:59:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:00:00,date:2025-05-18 time:05:00:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:01:00,date:2025-05-18 time:05:01:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:02:00,date:2025-05-18 time:05:02:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:03:00,date:2025-05-18 time:05:03:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:04:00,date:2025-05-18 time:05:04:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:05:00,date:2025-05-18 time:05:05:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:06:00,date:2025-05-18 time:05:06:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:07:00,date:2025-05-18 time:05:07:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:08:00,date:2025-05-18 time:05:08:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:09:00,date:2025-05-18 time:05:09:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:10:00,date:2025-05-18 time:05:10:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:11:00,date:2025-05-18 time:05:11:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:12:00,date:2025-05-18 time:05:12:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:13:00,date:2025-05-18 time:05:13:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:14:00,date:2025-05-18 time:05:14:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:15:00,date:2025-05-18 time:05:15:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:16:00,date:2025-05-18 time:05:16:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:17:00,date:2025-05-18 time:05:17:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:18:00,date:2025-05-18 time:05:18:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:19:00,date:2025-05-18 time:05:19:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:20:00,date:2025-05-18 time:05:20:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:21:00,date:2025-05-18 time:05:21:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:22:00,date:2025-05-18 time:05:22:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:23:00,date:2025-05-18 time:05:23:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:24:00,date:2025-05-18 time:05:24:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:25:00,date:2025-05-18 time:05:25:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:26:00,date:2025-05-18 time:05:26:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:27:00,date:2025-05-18 time:05:27:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:28:00,date:2025-05-18 time:05:28:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:29:00,date:2025-05-18 time:05:29:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:30:00,date:2025-05-18 time:05:30:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:31:00,date:2025-05-18 time:05:31:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:32:00,date:2025-05-18 time:05:32:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:33:00,date:2025-05-18 time:05:33:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:34:00,date:2025-05-18 time:05:34:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:35:00,date:2025-05-18 time:05:35:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:36:00,date:2025-05-18 time:05:36:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:37:00,date:2025-05-18 time:05:37:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:38:00,date:2025-05-18 time:05:38:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:39:00,date:2025-05-18 time:05:39:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:40:00,date:2025-05-18 time:05:40:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:41:00,date:2025-05-18 time:05:41:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:42:00,date:2025-05-18 time:05:42:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:43:00,date:2025-05-18 time:05:43:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:44:00,date:2025-05-18 time:05:44:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:45:00,date:2025-05-18 time:05:45:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:46:00,date:2025-05-18 time:05:46:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:47:00,date:2025-05-18 time:05:47:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:48:00,date:2025-05-18 time:05:48:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:49:00,date:2025-05-18 time:05:49:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:50:00,date:2025-05-18 time:05:50:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:51:00,date:2025-05-18 time:05:51:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:52:00,date:2025-05-18 time:05:52:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
2025-05-18,05:53:00,date:2025-05-18 time:05:53:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:467 eff:95 rem:83 deep:55 wake:78
